task_id,category,N,w_ratio,w_C,w_A,r_min,seed,payoff_mode,selection_mode,n_candidates,n_parsed,selected_index,r_selected,a_selected,y,V_selected,brier,gate_cleared
code_algo_06,code_algorithmic,32,4.0,1.0,4.0,0.9,789,oracle,argmax,32,32,9,0.903149,"```python
def matrix_multiply(A, B):
    # Check if the matrices can be multiplied (number of columns in A must equal number of rows in B)
    if len(A[0]) != len(B):
        raise ValueError(""The number of columns in the first matrix must be equal to the number of rows in the second matrix."")
    
    # Initialize the result matrix with zeros
    result = [[0 for _ in range(len(B[0]))] for _ in range(len(A))]
    
    # Perform matrix multiplication
    for i in range(len(A)):
        for j in range(len(B[0])):
            for k in range(len(B)):
                result[i][j] += A[i][k] * B[k][j]
                
    return result
```",0,3.184321883799,0.815678116201,1
code_algo_07,code_algorithmic,32,4.0,1.0,4.0,0.9,789,oracle,argmax,32,32,7,0.606492,"```python
def longest_common_prefix(strs):
    if not strs:
        return """"
    
    # Find the shortest string in strs, which will be the upper bound of our prefix length.
    shortest = min(strs, key=len)
    
    # Iterate over characters in the shortest string and compare them with other strings.
    for i, char in enumerate(shortest):
        for other in strs:
            if other[i] != char:
                # When a mismatch is found, return the substring from start to current index.
                return shortest[:i]
    # If no mismatches are found, the whole shortest string could be the prefix.
    return shortest
```

This function works by first checking if the input list `strs` is empty. If it is, an empty string is returned as there cannot be a common prefix in an empty list of strings.

Then, it finds the shortest string among all to minimize the number of comparisons needed. By comparing characters one by one from each position until a mismatch is found or the end of the first (shortest) string is reached, we can efficiently determine the longest common prefix.",0,-0.36783254606400007,0.36783254606400007,0
code_algo_08,code_algorithmic,32,4.0,1.0,4.0,0.9,789,oracle,argmax,32,32,19,0.902253,"```python
def two_sum(nums, target):
    num_indices = {}
    for i, num in enumerate(nums):
        complement = target - num
        if complement in num_indices:
            return [num_indices[complement], i]
        num_indices[num] = i
    return []  # Return an empty list if no solution is found
```

This function uses a dictionary to store the indices of the numbers as it iterates through the list. It checks if the complement (target - current number) exists in the dictionary, which would mean that the current number and its complement add up to the target. If such a pair is found, their indices are returned.",0,3.185939523991,0.814060476009,1
code_algo_09,code_algorithmic,32,4.0,1.0,4.0,0.9,789,oracle,argmax,32,32,18,0.669477,"```python
def valid_parentheses(s):
    """"""
    Checks if a string of parentheses is valid.
    
    A string is considered valid if all types of brackets are closed in the correct order,
    and every open bracket is properly closed with a closing bracket of the same type.
    
    Parameters:
        s (str): The string containing only '(', ')', '{', '}', '[' and ']'.
        
    Returns:
        bool: True if the string is valid, otherwise False.
    """"""
    stack = []
    mapping = {"")"": ""("", ""}"": ""{"", ""]"": ""[""}
    
    for char in s:
        if char in mapping.values():
            stack.append(char)
        elif char in mapping.keys():
            if stack == [] or mapping[char] != stack.pop():
                return False
        else:
            # If the character is not a bracket, ignore it.
            continue
    
    return len(stack) == 0

# Example usage and test cases
print(valid_parentheses(""()""))       # True
print(valid_parentheses(""()[]{}""))   # True
print(valid_parentheses(""(]""))       # False
print(valid_parentheses(""([)]""))     # False
print(valid_parentheses(""{[]}""))     # True
```

This function uses a stack to keep track of the opening brackets encountered. For every closing bracket, it checks if the top of the stack is the corresponding opening bracket; otherwise, the string is invalid. If at any point there are unmatched parentheses (i.e., stack isn't empty after processing all characters), or a character that doesn't belong to any type of bracket, the function returns `False`. Otherwise, if all brackets in the input string have been matched correctly and the stack is empty, it returns `True`.",0,-0.448199453529,0.448199453529,0
code_algo_10,code_algorithmic,32,4.0,1.0,4.0,0.9,789,oracle,argmax,32,32,29,0.59899,"```python
def power(base, exp):
    if exp == 0:
        return 1
    elif exp < 0 or exp == 1:
        return base
    else:
        half_power = power(base, exp // 2)
        res = half_power * half_power
        if exp % 2 != 0:  # If exponent is odd
            res *= base
        return res
```

This function uses a recursive approach to compute the power efficiently. It divides the problem into smaller subproblems by calculating `half_power` as the result of raising the base to half the exponent, and then combining these results to get the final answer. This method reduces the time complexity significantly compared to a naive implementation that would perform the multiplication exp times.",0,-0.3587890201,0.3587890201,0
code_algo_11,code_algorithmic,32,4.0,1.0,4.0,0.9,789,oracle,argmax,32,32,4,0.567233,"```python
def rotate_list(lst, k):
    """"""
    Rotates a list k positions to the right.
    
    Parameters:
    lst (list): The original list to be rotated.
    k (int): Number of positions to rotate the list to the right.
    
    Returns:
    list: The rotated list.
    """"""
    n = len(lst)
    # Normalize k in case it's larger than the list length
    k = k % n
    
    # Rotate the list by slicing and concatenating
    return lst[-k:] + lst[:-k]
```

This function works by first determining the effective rotation count (since rotating a list a number of times equal to its length results in the same list). It then uses Python's slice notation to create two parts of the original list—up to but not including the last `k` elements, and from index 0 up to but not including the part before rotating by `k`, effectively concatenating them in the desired order.",0,-0.32175327628899997,0.32175327628899997,0
code_algo_12,code_algorithmic,32,4.0,1.0,4.0,0.9,789,oracle,argmax,32,32,23,0.467157,"```python
def count_inversions(arr):
    """"""
    Returns the number of inversions in a given list arr.
    
    An inversion is defined as a pair of indices (i, j) such that i < j and arr[i] > arr[j].
    
    :param arr: List of integers representing the array to be analyzed for inversions.
    :return: The number of inversions found in the input array.
    """"""
    n = len(arr)
    count = 0
    # Using a simple pairwise comparison approach with nested loops which is O(n^2) but works in this scenario.
    # For more efficient methods like Merge Sort, the implementation would be too complex for a basic function here.
    
    for i in range(n):
        for j in range(i + 1, n):
            if arr[i] > arr[j]:
                count += 1
                
    return count
```

This answer provides a straightforward and correct approach by using a nested loop to compare each pair of elements, but it is not the most efficient method. An advanced solution could involve utilizing merge sort for counting inversions in O(n log n) time complexity. However, I focused on providing a simple, readable implementation as requested.",0,-0.218235662649,0.218235662649,0
code_algo_13,code_algorithmic,32,4.0,1.0,4.0,0.9,789,oracle,argmax,32,32,7,0.909116,"```python
def run_length_encode(s):
    if not s:
        return []
    
    encoded = []
    char_count = 1
    current_char = s[0]

    for i in range(1, len(s) + 1):
        if i < len(s) and s[i] == current_char:
            char_count += 1
        else:
            encoded.append((current_char, char_count))
            if i < len(s):
                current_char = s[i]
                char_count = 1
    
    return encoded
```

This function iterates through the string, tracking the current character and its count. When a different character is encountered or the end of the string is reached, it adds the current character and its count as a tuple to the result list.",0,3.173508098544,0.826491901456,1
code_algo_14,code_algorithmic,32,4.0,1.0,4.0,0.9,789,oracle,argmax,32,32,2,0.90621,"```python
def kadane(arr):
    max_current = max_global = arr[0]
    for i in range(1, len(arr)):
        max_current = max(arr[i], max_current + arr[i])
        if max_current > max_global:
            max_global = max_current
    return max_global
```

This function implements the classic Kadane's algorithm to find the maximum subarray sum in a given one-dimensional array.",0,3.1787834359000002,0.8212165640999999,1
code_algo_15,code_algorithmic,32,4.0,1.0,4.0,0.9,789,oracle,argmax,32,32,7,0.456706,"```python
def topological_sort(graph):
    '''
    Perform a topological sort on a directed acyclic graph (DAG) represented as a dictionary.
    
    Parameters:
        - graph(dict): A dictionary with keys representing nodes and values being lists of dependent nodes.
        
    Returns:
        list: A valid topological ordering of the nodes in the graph.
    '''
    
    def visit(node):
        if node in visited:
            return
        for neighbor in graph[node]:
            visit(neighbor)
        stack.appendleft(node)
        visited.add(node)

    # Initialize
    visited = set()  # Track visited nodes to avoid cycles
    stack = collections.deque()  # Stack for ordering
    
    for node in graph.keys():
        if node not in visited:
            visit(node)
    
    return list(stack)  # Convert deque to list and return
```

This function uses depth-first search (DFS) with a preprocessing step that marks nodes as they are fully explored, thereby enabling the detection of cycles. The `stack` is used to store elements during DFS traversal in such a way that the element popped from it will be the earliest node visited among its descendants, thus providing the correct topological order when converted into a list upon completion of all traversals.",0,-0.208580370436,0.208580370436,0
code_simple_01,code_simple,32,4.0,1.0,4.0,0.9,789,oracle,argmax,32,32,2,0.912557,"```python
def is_even(n):
    return n % 2 == 0
```",0,3.167239721751,0.8327602782489999,1
code_simple_02,code_simple,32,4.0,1.0,4.0,0.9,789,oracle,argmax,32,32,23,0.935487,"```python
def max_of_three(a, b, c):
    if a >= b and a >= c:
        return a
    elif b >= a and b >= c:
        return b
    else:
        return c
```

This function compares three numbers and returns the largest one by checking each number against the others.",0,3.124864072831,0.8751359271689999,1
code_simple_03,code_simple,32,4.0,1.0,4.0,0.9,789,oracle,argmax,32,32,0,0.991009,"```python
def reverse_string(s):
    return s[::-1]
```",0,3.017901161919,0.9820988380810001,1
code_simple_04,code_simple,32,4.0,1.0,4.0,0.9,789,oracle,argmax,32,32,17,0.960316,"```python
def count_vowels(s):
    vowels = 'aeiouAEIOU'
    return sum(1 for char in s if char in vowels)
```",0,3.077793180144,0.922206819856,1
code_simple_05,code_simple,32,4.0,1.0,4.0,0.9,789,oracle,argmax,32,32,0,0.998959,"```python
def celsius_to_fahrenheit(c):
    return (c * 9/5) + 32
```",0,3.0020809163189996,0.9979190836810001,1
code_simple_06,code_simple,32,4.0,1.0,4.0,0.9,789,oracle,argmax,32,32,0,0.996505,"```python
def sum_list(lst):
    return sum(lst)
```",0,3.006977784975,0.993022215025,1
code_simple_07,code_simple,32,4.0,1.0,4.0,0.9,789,oracle,argmax,32,32,11,0.901691,"```python
def is_palindrome(s):
    """"""
    Checks if the given string s is a palindrome.
    
    Parameters:
    s (str): The string to check.
    
    Returns:
    bool: True if s is a palindrome, False otherwise.
    """"""
    # Remove non-alphanumeric characters and convert to lowercase for uniformity
    cleaned_str = ''.join(char.lower() for char in s if char.isalnum())
    
    # Check if the cleaned string is equal to its reverse
    return cleaned_str == cleaned_str[::-1]
```

This function first cleans the input string by removing any non-alphanumeric characters and converting all letters to lowercase. Then it checks if the cleaned string is the same as its reverse, which would indicate that the original string is a palindrome.",0,3.186953340519,0.8130466594810001,1
code_simple_08,code_simple,32,4.0,1.0,4.0,0.9,789,oracle,argmax,32,32,1,0.909712,"```python
def factorial(n):
    if n == 0 or n == 1:
        return 1
    else:
        return n * factorial(n - 1)
```

This Python function uses recursion to calculate the factorial of a given number `n`.",0,3.172424077056,0.827575922944,1
code_simple_09,code_simple,32,4.0,1.0,4.0,0.9,789,oracle,argmax,32,32,4,0.934547,"```python
def clamp(x, lo, hi):
    return max(min(x, hi), lo)
```",0,3.126621904791,0.873378095209,1
code_simple_10,code_simple,32,4.0,1.0,4.0,0.9,789,oracle,argmax,32,32,25,0.901466,"```python
def flatten(lst):
    """"""
    Flattens a list of lists into a single list.
    
    :param lst: List of lists to be flattened
    :return: A single flattened list
    """"""
    return [item for sublist in lst for item in sublist]
```

This function uses a list comprehension to iterate through each sublist in the provided list `lst` and then iterates through each item within those sublists, effectively flattening the structure into a single list.",0,3.187359050844,0.8126409491559999,1
code_simple_11,code_simple,32,4.0,1.0,4.0,0.9,789,oracle,argmax,32,32,19,0.916087,"```python
def unique(lst):
    seen = set()
    return [x for x in lst if not (x in seen or seen.add(x))]
```",0,3.1607846084310003,0.8392153915689999,1
code_simple_12,code_simple,32,4.0,1.0,4.0,0.9,789,oracle,argmax,32,32,3,0.91207,"```python
def dot_product(a, b):
    """"""
    Computes the dot product of two lists a and b.

    Args:
    a (list): First list of numbers.
    b (list): Second list of numbers.

    Returns:
    int or float: The dot product of the two lists.
    """"""
    if len(a) != len(b):
        raise ValueError(""Lists must be of the same length."")
    
    return sum(x * y for x, y in zip(a, b))
```",0,3.1681283150999997,0.8318716849000001,1
code_simple_13,code_simple,32,4.0,1.0,4.0,0.9,789,oracle,argmax,32,32,20,0.917695,"```python
def title_case(s):
    """"""
    Converts a string to title case.
    
    Parameters:
    s (str): The input string to be converted.
    
    Returns:
    str: The title-cased version of the input string.
    """"""
    return ' '.join(word.capitalize() for word in s.split())

# Example usage
print(title_case(""this is a test""))  # Output: ""This Is A Test""
```

This function works by splitting the input string into words, capitalizing each word, and then joining them back together with spaces.",0,3.157835886975,0.842164113025,1
code_simple_14,code_simple,32,4.0,1.0,4.0,0.9,789,oracle,argmax,32,32,6,0.910915,"```python
def intersection(a, b):
    # Use set intersection to find common elements
    return list(set(a) & set(b))
```",0,3.170233862775,0.829766137225,1
code_simple_15,code_simple,32,4.0,1.0,4.0,0.9,789,oracle,argmax,32,32,13,0.952074,"```python
def char_frequency(s):
    freq_dict = {}
    for char in s:
        if char in freq_dict:
            freq_dict[char] += 1
        else:
            freq_dict[char] = 1
    return freq_dict
```",0,3.093555098524,0.906444901476,1
fact_common_01,factual_common,32,4.0,1.0,4.0,0.9,789,oracle,argmax,32,32,0,0.998339,Au,1,3.999997241079,2.7589210000000783e-06,1
fact_common_02,factual_common,32,4.0,1.0,4.0,0.9,789,oracle,argmax,32,32,0,0.992892,Tokyo,1,3.999949476336,5.052366400000005e-05,1
fact_common_03,factual_common,32,4.0,1.0,4.0,0.9,789,oracle,argmax,32,32,2,0.995466,8,1,3.999979442844,2.0557156000000346e-05,1
fact_common_04,factual_common,32,4.0,1.0,4.0,0.9,789,oracle,argmax,32,32,0,0.997929,World War II ended in 1945.,0,3.004137710959,0.9958622890409999,1
fact_common_05,factual_common,32,4.0,1.0,4.0,0.9,789,oracle,argmax,32,32,18,0.985306,300000,1,3.999784086364,0.00021591363599999955,1
fact_common_06,factual_common,32,4.0,1.0,4.0,0.9,789,oracle,argmax,32,32,0,0.999484,The largest ocean on Earth is the Pacific Ocean.,0,3.001031733744,0.9989682662560001,1
fact_common_07,factual_common,32,4.0,1.0,4.0,0.9,789,oracle,argmax,32,32,0,0.996445,William Shakespeare wrote Romeo and Juliet.,0,3.007097361975,0.992902638025,1
fact_common_08,factual_common,32,4.0,1.0,4.0,0.9,789,oracle,argmax,32,32,0,0.999893,12,1,3.999999988551,1.1448999999993201e-08,1
fact_common_09,factual_common,32,4.0,1.0,4.0,0.9,789,oracle,argmax,32,32,0,0.999869,Hydrogen,1,3.999999982839,1.7160999999997966e-08,1
fact_common_10,factual_common,32,4.0,1.0,4.0,0.9,789,oracle,argmax,32,32,0,0.996786,Humans have 46 chromosomes.,0,3.006417670204,0.9935823297959999,1
fact_common_11,factual_common,32,4.0,1.0,4.0,0.9,789,oracle,argmax,32,32,1,0.94755,100 Celsius,0,3.1021489975,0.8978510025,1
fact_common_12,factual_common,32,4.0,1.0,4.0,0.9,789,oracle,argmax,32,32,1,0.998889,Mercury,1,3.999998765679,1.2343209999999402e-06,1
fact_common_13,factual_common,32,4.0,1.0,4.0,0.9,789,oracle,argmax,32,32,0,0.998716,H2O,1,3.999998351344,1.6486559999998764e-06,1
fact_common_14,factual_common,32,4.0,1.0,4.0,0.9,789,oracle,argmax,32,32,2,0.904037,"There are seven continents: Asia, Africa, North America, South America, Antarctica, Europe, and Australia.",0,3.182717102631,0.817282897369,1
fact_common_15,factual_common,32,4.0,1.0,4.0,0.9,789,oracle,argmax,32,32,9,0.909538,"The longest river in the world is the Nile, which is approximately 6,650 kilometers (4,130 miles) long.",0,3.172740626556,0.8272593734439999,1
fact_obscure_01,factual_obscure,32,4.0,1.0,4.0,0.9,789,oracle,argmax,32,32,22,0.995438,5700,1,3.999979188156,2.081184399999959e-05,1
fact_obscure_02,factual_obscure,32,4.0,1.0,4.0,0.9,789,oracle,argmax,32,32,5,0.964882,The smallest country in the world by area is Vatican City.,0,3.069002726076,0.930997273924,1
fact_obscure_03,factual_obscure,32,4.0,1.0,4.0,0.9,789,oracle,argmax,32,32,10,0.930062,1648,1,3.995108676156,0.004891323843999993,1
fact_obscure_04,factual_obscure,32,4.0,1.0,4.0,0.9,789,oracle,argmax,32,32,0,0.999917,76,1,3.999999993111,6.8890000000091715e-09,1
fact_obscure_05,factual_obscure,32,4.0,1.0,4.0,0.9,789,oracle,argmax,32,32,1,0.995879,The longest bone in the human body is the femur.,0,3.008225017359,0.991774982641,1
fact_obscure_06,factual_obscure,32,4.0,1.0,4.0,0.9,789,oracle,argmax,32,32,0,0.948332,A dodecahedron has 30 edges.,0,3.100666417776,0.899333582224,1
fact_obscure_07,factual_obscure,32,4.0,1.0,4.0,0.9,789,oracle,argmax,32,32,2,0.99051,JPY,1,3.9999099399,9.006009999999997e-05,1
fact_obscure_08,factual_obscure,32,4.0,1.0,4.0,0.9,789,oracle,argmax,32,32,0,0.976715,The Mohs hardness of topaz is 8.0.,0,3.046027808775,0.953972191225,1
fact_obscure_09,factual_obscure,32,4.0,1.0,4.0,0.9,789,oracle,argmax,32,32,0,0.995641,The University of Bologna was founded in 1088.,0,3.008698999119,0.991301000881,1
fact_obscure_10,factual_obscure,32,4.0,1.0,4.0,0.9,789,oracle,argmax,32,32,0,0.999983,W,1,3.999999999711,2.8900000000152174e-10,1
fact_obscure_11,factual_obscure,32,4.0,1.0,4.0,0.9,789,oracle,argmax,32,32,2,0.961898,A standard piano typically has 88 keys.,0,3.074752237596,0.9252477624040001,1
fact_obscure_12,factual_obscure,32,4.0,1.0,4.0,0.9,789,oracle,argmax,32,32,8,0.980386,11,1,3.999615291004,0.0003847089960000008,1
fact_obscure_13,factual_obscure,32,4.0,1.0,4.0,0.9,789,oracle,argmax,32,32,3,0.929519,The IATA code for Helsinki-Vantaa airport is HEL.,0,3.135994428639,0.864005571361,1
fact_obscure_14,factual_obscure,32,4.0,1.0,4.0,0.9,789,oracle,argmax,32,32,0,0.904095,An icosahedron has 12 vertices.,0,3.182612230975,0.817387769025,1
fact_obscure_15,factual_obscure,32,4.0,1.0,4.0,0.9,789,oracle,argmax,32,32,0,0.98942,The pH of pure water at 25 degrees Celsius is 7.0.,0,3.0210480636000003,0.9789519363999999,1
