task_id,category,N,w_ratio,w_C,w_A,r_min,seed,payoff_mode,selection_mode,n_candidates,n_parsed,selected_index,r_selected,a_selected,y,V_selected,brier,gate_cleared
arith_hard_16,arithmetic_hard,4,1.0,1.0,1.0,0.9,789,oracle,argmax,4,4,0,0.537448,"1537

To arrive at this, I applied the order of operations (PEMDAS), which means we perform multiplication before addition. So, we first calculate \(37 \times 41 = 1517\), and then add 10 to get 1527. It seems there was a typo in the confidence level notation; it should be ""CONFIDENCE"" instead of ""CONFIDIENCY.""",0,-0.28885035270400006,0.28885035270400006,0
arith_hard_17,arithmetic_hard,4,1.0,1.0,1.0,0.9,789,oracle,argmax,4,4,0,0.9547,277,0,0.08854791000000006,0.9114520899999999,1
arith_hard_18,arithmetic_hard,4,1.0,1.0,1.0,0.9,789,oracle,argmax,4,4,0,0.741074,12369,0,-0.549190673476,0.549190673476,0
arith_hard_19,arithmetic_hard,4,1.0,1.0,1.0,0.9,789,oracle,argmax,4,4,0,0.999898,213,0,0.00020398959600009814,0.9997960104039999,1
arith_hard_20,arithmetic_hard,4,1.0,1.0,1.0,0.9,789,oracle,argmax,4,4,0,0.997876,-362,0,0.004243488624000036,0.995756511376,1
code_algo_01,code_algorithmic,4,1.0,1.0,1.0,0.9,789,oracle,argmax,4,4,0,0.957522,"```python
def binary_search(arr, target):
    left, right = 0, len(arr) - 1
    
    while left <= right:
        mid = (left + right) // 2
        if arr[mid] == target:
            return mid
        elif arr[mid] < target:
            left = mid + 1
        else:
            right = mid - 1
            
    return -1
```",0,0.08315161951600003,0.916848380484,1
code_algo_02,code_algorithmic,4,1.0,1.0,1.0,0.9,789,oracle,argmax,4,4,1,0.771736,"```python
def merge_sorted(a, b):
    # Initialize pointers for both lists
    i = j = 0
    
    # An empty list to hold the merged result
    merged_list = []
    
    # Traverse both lists and append the smaller value to the merged_list
    while i < len(a) and j < len(b):
        if a[i] <= b[j]:
            merged_list.append(a[i])
            i += 1
        else:
            merged_list.append(b[j])
            j += 1
    
    # If there are remaining elements in list a, add them to the merged_list
    while i < len(a):
        merged_list.append(a[i])
        i += 1
        
    # If there are remaining elements in list b, add them to the merged_list
    while j < len(b):
        merged_list.append(b[j])
        j += 1
    
    return merged_list
```

This function will merge two sorted lists into a single sorted list by comparing their elements and appending the smaller one to the result. After processing all elements from both lists, any remaining elements (if any) are added directly to the result.",0,-0.595576453696,0.595576453696,0
code_algo_03,code_algorithmic,4,1.0,1.0,1.0,0.9,789,oracle,argmax,4,4,0,0.965057,"```python
def gcd(a, b):
    while b != 0:
        a, b = b, a % b
    return a
```",0,0.06866498675099986,0.9313350132490001,1
code_algo_04,code_algorithmic,4,1.0,1.0,1.0,0.9,789,oracle,argmax,4,4,0,0.808677,"```python
def fib(n):
    """"""
    Returns the nth Fibonacci number (0-indexed).
    
    Parameters:
    n (int): The index of the Fibonacci number to compute.
    
    Returns:
    int: The nth Fibonacci number.
    """"""
    if n <= 0:
        return 0
    elif n == 1:
        return 1
    else:
        a, b = 0, 1
        for _ in range(2, n + 1):
            a, b = b, a + b
        return b
```

This function implements an iterative approach to calculate the nth Fibonacci number efficiently. It avoids recursion and potential stack overflow issues that could arise with deeply nested calls.",0,-0.653958490329,0.653958490329,0
code_algo_05,code_algorithmic,4,1.0,1.0,1.0,0.9,789,oracle,argmax,4,4,0,0.763718,"```python
def is_prime(n):
    """"""
    Returns True if n is a prime number, False otherwise.
    
    Parameters:
    n (int): The number to check for primality.
    
    Returns:
    bool: True if n is prime, False otherwise.
    """"""
    if n <= 1:
        return False
    if n == 2 or n == 3:
        return True
    if n % 2 == 0 or n % 3 == 0:
        return False
    i = 5
    w = 2
    while i * i <= n:
        if n % i == 0:
            return False
        i += w
        w = 6 - w
    return True
```

This code includes a more efficient way to check for primality by reducing the number of divisions required. It first handles the simple cases (n <= 1, n = 2 or 3), then uses a loop that only checks divisibility up to the square root of `n`, with steps based on precalculated sequences to skip multiples of 2 and 3.",0,-0.583265183524,0.583265183524,0
code_algo_06,code_algorithmic,4,1.0,1.0,1.0,0.9,789,oracle,argmax,4,4,2,0.754365,"```python
def matrix_multiply(A, B):
    """"""
    Multiplies two matrices A and B.
    
    :param A: List of lists representing the first matrix.
    :param B: List of lists representing the second matrix.
    :return: List of lists representing the product of A and B.
    """"""
    # Check if multiplication is possible
    if len(A[0]) != len(B):
        raise ValueError(""Number of columns in A must be equal to number of rows in B"")
    
    # Initialize result matrix with zeros
    C = [[0 for _ in range(len(B[0]))] for _ in range(len(A))]
    
    # Perform matrix multiplication
    for i in range(len(A)):
        for j in range(len(B[0])):
            for k in range(len(B)):
                C[i][j] += A[i][k] * B[k][j]
                
    return C
```

Explanation: This matrix multiplication function takes two matrices `A` and `B`, first checks if the dimensions allow for multiplication, initializes a result matrix with zeros, and then iterates through each element of the resulting matrix by using nested loops to perform the dot product of rows from `A` and columns from `B`.",0,-0.5690665532249999,0.5690665532249999,0
code_algo_07,code_algorithmic,4,1.0,1.0,1.0,0.9,789,oracle,argmax,4,4,1,0.617582,"```python
def longest_common_prefix(strs):
    if not strs:
        return """"

    # Find the shortest string in strs, which will be the upper bound of common prefix length.
    shortest = min(strs, key=len)

    for i, char in enumerate(shortest):
        for other in strs:
            if other[i] != char:
                # Found a mismatch, return the prefix up to this point.
                return shortest[:i]

    # If no mismatches found, return the entire shortest string as the common prefix.
    return shortest
```

This function works by first checking if the input list `strs` is empty. If it is, an empty string is returned since there's no common prefix in an empty list of strings.

Then, the function identifies the shortest string among all given strings to minimize unnecessary comparisons. This helps ensure efficient execution.

The function iterates over each character of the shortest string, comparing it with the corresponding character in every other string from the input list. As soon as a mismatch is found, the function returns the substring up to the point where the mismatch occurred. If no mismatches are found by the end of the loop, the entire shortest string serves as the common prefix.

This approach ensures that the function works efficiently and correctly for any given input list of strings.",0,-0.38140752672399997,0.38140752672399997,0
code_algo_08,code_algorithmic,4,1.0,1.0,1.0,0.9,789,oracle,argmax,4,4,2,0.766786,"```python
def two_sum(nums, target):
    # Dictionary to store the value and its index
    num_dict = {}
    
    # Iterate through the list of numbers
    for i, num in enumerate(nums):
        # Check if the current number's complement is in the dictionary
        complement = target - num
        if complement in num_dict:
            return [num_dict[complement], i]
        
        # Store the index of the current number
        num_dict[num] = i
        
    # If no solution is found, though the problem guarantees one will exist
    return []
```

This function uses a dictionary to map each number to its index as we iterate through the list. For each element in `nums`, it checks if the complement (target - current number) exists in the dictionary. If it does, it returns the indices of the two numbers that add up to the target.",0,-0.587960769796,0.587960769796,0
code_algo_09,code_algorithmic,4,1.0,1.0,1.0,0.9,789,oracle,argmax,4,4,2,0.71128,"```python
def valid_parentheses(s):
    stack = []
    for char in s:
        if char == '(':
            stack.append(char)
        elif char == ')':
            if not stack or stack[-1] != '(':
                return False
            stack.pop()
    return len(stack) == 0
```

This function uses a stack to keep track of opening parentheses. For every closing parenthesis, it checks if there is a corresponding opening one by popping from the stack. If at any point there is no matching opening parenthesis, or at the end the stack is not empty (implying unbalanced parentheses), it returns `False`. Otherwise, it returns `True` if all parentheses are properly closed.",0,-0.5059192384000001,0.5059192384000001,0
code_algo_10,code_algorithmic,4,1.0,1.0,1.0,0.9,789,oracle,argmax,4,4,1,0.763633,"```python
def power(base, exp):
    result = 1
    while exp > 0:
        # If exp is odd, multiply the base with result
        if exp % 2:
            result *= base
        # Square the base and halve the exponent
        base *= base
        exp //= 2
    return result
```

This function implements fast exponentiation (also known as exponentiation by squaring) to compute `base` raised to the power of `exp`, without using the ** operator.",0,-0.583135358689,0.583135358689,0
code_algo_11,code_algorithmic,4,1.0,1.0,1.0,0.9,789,oracle,argmax,4,4,3,0.727233,"```python
def rotate_list(lst, k):
    n = len(lst)
    k = k % n  # In case the rotation steps exceed the length of the list
    return lst[-k:] + lst[:-k]
```

This function works by first normalizing `k` using modulo operation to handle cases where `k` is larger than the length of the list. It then slices the list accordingly and concatenates to achieve the desired rotation.",0,-0.528867836289,0.528867836289,0
code_algo_12,code_algorithmic,4,1.0,1.0,1.0,0.9,789,oracle,argmax,4,4,0,0.643018,"```python
def count_inversions(arr):
    """"""
    Count the number of inversions in a list.
    
    An inversion is defined as a pair (i, j) such that i < j and arr[i] > arr[j].
    
    :param arr: List of integers
    :return: Number of inversions in the list
    """"""
    n = len(arr)
    count = 0
    for i in range(n):
        for j in range(i + 1, n):
            if arr[i] > arr[j]:
                count += 1
    return count
```

This function iterates through all pairs of elements in the given list to count the inversions. While this approach is straightforward, it has a time complexity of O(n^2). For larger lists or performance-critical applications, a more efficient algorithm such as merge sort could be considered. However, for small datasets or where speed optimizations are less necessary, the provided function should work fine.",0,-0.413472148324,0.413472148324,0
code_algo_13,code_algorithmic,4,1.0,1.0,1.0,0.9,789,oracle,argmax,4,4,0,0.926222,"```python
def run_length_encode(s):
    if not s:
        return []

    encoded = []
    count = 1
    current_char = s[0]

    for char in s[1:]:
        if char == current_char:
            count += 1
        else:
            encoded.append((current_char, count))
            current_char = char
            count = 1
    encoded.append((current_char, count))

    return encoded
```",0,0.14211280671600002,0.857887193284,1
code_algo_14,code_algorithmic,4,1.0,1.0,1.0,0.9,789,oracle,argmax,4,4,2,0.90621,"```python
def kadane(arr):
    max_current = max_global = arr[0]
    for i in range(1, len(arr)):
        max_current = max(arr[i], max_current + arr[i])
        if max_current > max_global:
            max_global = max_current
    return max_global
```

This function implements the classic Kadane's algorithm to find the maximum subarray sum in a given one-dimensional array.",0,0.17878343590000012,0.8212165640999999,1
code_algo_15,code_algorithmic,4,1.0,1.0,1.0,0.9,789,oracle,argmax,4,4,1,0.517972,"```python
def topological_sort(graph):
    from collections import deque

    def dfs(node, visited, result):
        for neighbor in graph.get(node, ()):
            if not visited[neighbor]:
                visited[neighbor] = True
                dfs(neighbor, visited, result)
        result.appendleft(node)

    # Initialize visited status and ordering queue
    nodes = set(graph.keys())
    visited = {node: False for node in nodes}
    result_queue = deque()

    # Perform DFS for each node
    for node in nodes:
        if not visited[node]:
            dfs(node, visited, result_queue)
    
    return list(result_queue)
```

This function performs a topological sort on the given graph by first initializing a set of all nodes and their visited status. It then performs Depth-First Search (DFS) from each node that hasn't been visited to ensure all connected components are explored. The `result_queue` is used as a stack due to the use of `.appendleft()` to push items at the front, allowing it to effectively track the reverse topological order. Finally, it returns the sorted list by converting the queue back to a list.",0,-0.268294992784,0.268294992784,0
code_simple_01,code_simple,4,1.0,1.0,1.0,0.9,789,oracle,argmax,4,4,2,0.912557,"```python
def is_even(n):
    return n % 2 == 0
```",0,0.1672397217510001,0.8327602782489999,1
code_simple_02,code_simple,4,1.0,1.0,1.0,0.9,789,oracle,argmax,4,4,1,0.94245,"```python
def max_of_three(a, b, c):
    if a >= b and a >= c:
        return a
    elif b >= a and b >= c:
        return b
    else:
        return c
```

This function compares three numbers and returns the largest one.",0,0.11178799750000001,0.8882120025,1
code_simple_03,code_simple,4,1.0,1.0,1.0,0.9,789,oracle,argmax,4,4,0,0.991009,"```python
def reverse_string(s):
    return s[::-1]
```",0,0.01790116191899993,0.9820988380810001,1
code_simple_04,code_simple,4,1.0,1.0,1.0,0.9,789,oracle,argmax,4,4,1,0.786705,"```python
def count_vowels(s):
    """"""
    Returns the number of vowels in a given string.
    
    Args:
    s (str): The input string to check for vowels.
    
    Returns:
    int: The number of vowels found in the string.
    """"""
    # Define a set of vowels for easy lookup
    vowels = {'a', 'e', 'i', 'o', 'u'}
    count = 0
    
    # Convert the string to lowercase to make the function case-insensitive
    s = s.lower()
    
    # Iterate through each character in the string and increment count if it is a vowel
    for char in s:
        if char in vowels:
            count += 1
            
    return count
```",0,-0.618904757025,0.618904757025,0
code_simple_05,code_simple,4,1.0,1.0,1.0,0.9,789,oracle,argmax,4,4,0,0.998959,"```python
def celsius_to_fahrenheit(c):
    return (c * 9/5) + 32
```",0,0.0020809163189998703,0.9979190836810001,1
code_simple_06,code_simple,4,1.0,1.0,1.0,0.9,789,oracle,argmax,4,4,0,0.996505,"```python
def sum_list(lst):
    return sum(lst)
```",0,0.006977784975000012,0.993022215025,1
code_simple_07,code_simple,4,1.0,1.0,1.0,0.9,789,oracle,argmax,4,4,0,0.904977,"```python
def is_palindrome(s):
    """"""
    Checks if the given string s is a palindrome.
    
    Args:
    s (str): The string to check.
    
    Returns:
    bool: True if s is a palindrome, False otherwise.
    """"""
    # Remove non-alphanumeric characters and convert to lower case for uniformity
    cleaned_s = ''.join(char.lower() for char in s if char.isalnum())
    
    # Check if the cleaned string is equal to its reverse
    return cleaned_s == cleaned_s[::-1]
```

This function first cleans the input string by removing all non-alphanumeric characters and converting it to lowercase to ensure the comparison is case-insensitive and considers only alphanumeric characters. Then, it checks if the cleaned string is equal to its reverse, which is a characteristic of palindromes.",0,0.18101662947099995,0.818983370529,1
code_simple_08,code_simple,4,1.0,1.0,1.0,0.9,789,oracle,argmax,4,4,1,0.909712,"```python
def factorial(n):
    if n == 0 or n == 1:
        return 1
    else:
        return n * factorial(n - 1)
```

This Python function uses recursion to calculate the factorial of a given number `n`.",0,0.17242407705600005,0.827575922944,1
code_simple_09,code_simple,4,1.0,1.0,1.0,0.9,789,oracle,argmax,4,4,0,0.994214,"```python
def clamp(x, lo, hi):
    return max(lo, min(x, hi))
```",0,0.011538522203999868,0.9884614777960001,1
code_simple_10,code_simple,4,1.0,1.0,1.0,0.9,789,oracle,argmax,4,4,3,0.683928,"```python
def flatten(lst):
    """"""
    Flattens a list of lists into a single list.

    :param lst: A list containing nested lists.
    :return: A flattened list with all elements from the nested lists.
    """"""
    return [item for sublist in lst for item in sublist]
```

This function uses a nested list comprehension to iterate through each sublist in `lst` and then iterates through each `item` in the current sublist. This effectively flattens the structure into a single list, which is then returned.",0,-0.467757509184,0.467757509184,0
code_simple_11,code_simple,4,1.0,1.0,1.0,0.9,789,oracle,argmax,4,4,2,0.965352,"```python
def unique(lst):
    seen = set()
    result = []
    for item in lst:
        if item not in seen:
            seen.add(item)
            result.append(item)
    return result
```",0,0.06809551609600006,0.9319044839039999,1
code_simple_12,code_simple,4,1.0,1.0,1.0,0.9,789,oracle,argmax,4,4,3,0.91207,"```python
def dot_product(a, b):
    """"""
    Computes the dot product of two lists a and b.

    Args:
    a (list): First list of numbers.
    b (list): Second list of numbers.

    Returns:
    int or float: The dot product of the two lists.
    """"""
    if len(a) != len(b):
        raise ValueError(""Lists must be of the same length."")
    
    return sum(x * y for x, y in zip(a, b))
```",0,0.16812831509999993,0.8318716849000001,1
code_simple_13,code_simple,4,1.0,1.0,1.0,0.9,789,oracle,argmax,4,4,2,0.662085,"```python
def title_case(s):
    """"""
    Converts a string to title case.

    Parameters:
    s (str): The input string.

    Returns:
    str: A string converted to title case.
    """"""
    return ' '.join(word.capitalize() for word in s.split())

# Example usage
print(title_case(""this is a test""))  # Output: ""This Is A Test""
```

This solution addresses the task by defining a function `title_case` that takes a single string argument `s`. It uses list comprehension and the `.capitalize()` method to convert each word in the string to title case, then joins them back together with spaces. The examples demonstrate its usage on a sample input string.",0,-0.43835654722500006,0.43835654722500006,0
code_simple_14,code_simple,4,1.0,1.0,1.0,0.9,789,oracle,argmax,4,4,1,0.724251,"```python
def intersection(a, b):
    """"""
    Returns elements that are common to both input lists a and b.
    
    :param a: First list of items
    :param b: Second list of items
    :return: List containing the intersection of a and b
    """"""
    return list(set(a) & set(b))
```",0,-0.5245395110009999,0.5245395110009999,0
code_simple_15,code_simple,4,1.0,1.0,1.0,0.9,789,oracle,argmax,4,4,0,0.989533,"```python
def char_frequency(s):
    frequency_dict = {}
    for char in s:
        if char in frequency_dict:
            frequency_dict[char] += 1
        else:
            frequency_dict[char] = 1
    return frequency_dict
```",0,0.02082444191099997,0.979175558089,1
fact_common_01,factual_common,4,1.0,1.0,1.0,0.9,789,oracle,argmax,4,4,0,0.998339,Au,1,0.999997241079,2.7589210000000783e-06,1
fact_common_02,factual_common,4,1.0,1.0,1.0,0.9,789,oracle,argmax,4,4,0,0.992892,Tokyo,1,0.999949476336,5.052366400000005e-05,1
fact_common_03,factual_common,4,1.0,1.0,1.0,0.9,789,oracle,argmax,4,4,2,0.995466,8,1,0.999979442844,2.0557156000000346e-05,1
fact_common_04,factual_common,4,1.0,1.0,1.0,0.9,789,oracle,argmax,4,4,0,0.997929,World War II ended in 1945.,0,0.004137710959000063,0.9958622890409999,1
fact_common_05,factual_common,4,1.0,1.0,1.0,0.9,789,oracle,argmax,4,4,0,0.909974,300 km/s (rounded to the nearest thousand),0,0.1719473193240001,0.8280526806759999,1
fact_common_06,factual_common,4,1.0,1.0,1.0,0.9,789,oracle,argmax,4,4,0,0.999484,The largest ocean on Earth is the Pacific Ocean.,0,0.0010317337439998964,0.9989682662560001,1
fact_common_07,factual_common,4,1.0,1.0,1.0,0.9,789,oracle,argmax,4,4,0,0.996445,William Shakespeare wrote Romeo and Juliet.,0,0.007097361974999994,0.992902638025,1
fact_common_08,factual_common,4,1.0,1.0,1.0,0.9,789,oracle,argmax,4,4,0,0.999893,12,1,0.999999988551,1.1448999999993201e-08,1
fact_common_09,factual_common,4,1.0,1.0,1.0,0.9,789,oracle,argmax,4,4,0,0.999869,Hydrogen,1,0.999999982839,1.7160999999997966e-08,1
fact_common_10,factual_common,4,1.0,1.0,1.0,0.9,789,oracle,argmax,4,4,0,0.996786,Humans have 46 chromosomes.,0,0.006417670204000081,0.9935823297959999,1
fact_common_11,factual_common,4,1.0,1.0,1.0,0.9,789,oracle,argmax,4,4,1,0.94755,100 Celsius,0,0.10214899749999995,0.8978510025,1
fact_common_12,factual_common,4,1.0,1.0,1.0,0.9,789,oracle,argmax,4,4,1,0.998889,Mercury,1,0.999998765679,1.2343209999999402e-06,1
fact_common_13,factual_common,4,1.0,1.0,1.0,0.9,789,oracle,argmax,4,4,0,0.998716,H2O,1,0.999998351344,1.6486559999998764e-06,1
fact_common_14,factual_common,4,1.0,1.0,1.0,0.9,789,oracle,argmax,4,4,2,0.904037,"There are seven continents: Asia, Africa, North America, South America, Antarctica, Europe, and Australia.",0,0.18271710263100005,0.817282897369,1
fact_common_15,factual_common,4,1.0,1.0,1.0,0.9,789,oracle,argmax,4,4,2,0.927024,"The longest river in the world is the Nile River, which is approximately 6,650 kilometers (4,132 miles) long.",0,0.14062650342400007,0.8593734965759999,1
fact_obscure_01,factual_obscure,4,1.0,1.0,1.0,0.9,789,oracle,argmax,4,4,0,0.952751,5700 years,0,0.092265531999,0.907734468001,1
fact_obscure_02,factual_obscure,4,1.0,1.0,1.0,0.9,789,oracle,argmax,4,4,1,0.862735,"The smallest country in the world by area is Vatican City, which has an area of approximately 0.2 square kilometers (0.08 square miles).",0,-0.744311680225,0.744311680225,0
fact_obscure_03,factual_obscure,4,1.0,1.0,1.0,0.9,789,oracle,argmax,4,4,0,0.986842,The Treaty of Westphalia was signed in 1648.,0,0.026142867035999995,0.973857132964,1
fact_obscure_04,factual_obscure,4,1.0,1.0,1.0,0.9,789,oracle,argmax,4,4,0,0.999917,76,1,0.999999993111,6.8890000000091715e-09,1
fact_obscure_05,factual_obscure,4,1.0,1.0,1.0,0.9,789,oracle,argmax,4,4,1,0.995879,The longest bone in the human body is the femur.,0,0.008225017359000053,0.991774982641,1
fact_obscure_06,factual_obscure,4,1.0,1.0,1.0,0.9,789,oracle,argmax,4,4,0,0.948332,A dodecahedron has 30 edges.,0,0.10066641777600005,0.899333582224,1
fact_obscure_07,factual_obscure,4,1.0,1.0,1.0,0.9,789,oracle,argmax,4,4,2,0.99051,JPY,1,0.9999099399,9.006009999999997e-05,1
fact_obscure_08,factual_obscure,4,1.0,1.0,1.0,0.9,789,oracle,argmax,4,4,0,0.976715,The Mohs hardness of topaz is 8.0.,0,0.04602780877500001,0.953972191225,1
fact_obscure_09,factual_obscure,4,1.0,1.0,1.0,0.9,789,oracle,argmax,4,4,0,0.995641,The University of Bologna was founded in 1088.,0,0.008698999118999962,0.991301000881,1
fact_obscure_10,factual_obscure,4,1.0,1.0,1.0,0.9,789,oracle,argmax,4,4,0,0.999983,W,1,0.999999999711,2.8900000000152174e-10,1
fact_obscure_11,factual_obscure,4,1.0,1.0,1.0,0.9,789,oracle,argmax,4,4,2,0.961898,A standard piano typically has 88 keys.,0,0.07475223759599992,0.9252477624040001,1
fact_obscure_12,factual_obscure,4,1.0,1.0,1.0,0.9,789,oracle,argmax,4,4,2,0.915147,11,1,0.992799968391,0.007200031608999993,1
fact_obscure_13,factual_obscure,4,1.0,1.0,1.0,0.9,789,oracle,argmax,4,4,3,0.929519,The IATA code for Helsinki-Vantaa airport is HEL.,0,0.13599442863900002,0.864005571361,1
fact_obscure_14,factual_obscure,4,1.0,1.0,1.0,0.9,789,oracle,argmax,4,4,0,0.904095,An icosahedron has 12 vertices.,0,0.182612230975,0.817387769025,1
fact_obscure_15,factual_obscure,4,1.0,1.0,1.0,0.9,789,oracle,argmax,4,4,0,0.98942,The pH of pure water at 25 degrees Celsius is 7.0.,0,0.02104806360000011,0.9789519363999999,1
