task_id,category,N,w_ratio,w_C,w_A,r_min,seed,payoff_mode,selection_mode,n_candidates,n_parsed,selected_index,r_selected,a_selected,y,V_selected,brier,gate_cleared
arith_hard_13,arithmetic_hard,4,2.0,1.0,2.0,0.7,0,oracle,argmax,4,4,3,0.736328,"-3

The calculation follows the order of operations (PEMDAS/BODMAS), which dictates that multiplication is performed before addition or subtraction. Therefore, we first calculate:

121 * 20 = 2420

Then, substitute this value back into the equation:

193 - 2420 + 131

Now perform the remaining operations from left to right:

-2227 + 131 = -2096

It appears I made a calculation error in the final step. Correcting it, we get:

193 - 2420 + 131 = -2227 + 131 = -2096

Thus, the correct answer is -2096.",0,1.457821076416,0.542178923584,1
arith_hard_14,arithmetic_hard,4,2.0,1.0,2.0,0.7,0,oracle,argmax,4,4,3,0.718027,8940,0,1.484437227271,0.515562772729,1
arith_hard_15,arithmetic_hard,4,2.0,1.0,2.0,0.7,0,oracle,argmax,4,4,2,0.727477,-24859,0,1.470777214471,0.529222785529,1
arith_hard_16,arithmetic_hard,4,2.0,1.0,2.0,0.7,0,oracle,argmax,4,4,0,0.885362,1537,0,1.216134128956,0.783865871044,1
arith_hard_17,arithmetic_hard,4,2.0,1.0,2.0,0.7,0,oracle,argmax,4,4,1,0.853624,279,0,1.2713260666239998,0.7286739333760001,1
arith_hard_18,arithmetic_hard,4,2.0,1.0,2.0,0.7,0,oracle,argmax,4,4,2,0.782433,12345,0,1.387798600511,0.6122013994890001,1
arith_hard_19,arithmetic_hard,4,2.0,1.0,2.0,0.7,0,oracle,argmax,4,4,1,0.999898,213,0,1.0002039895960002,0.9997960104039999,1
arith_hard_20,arithmetic_hard,4,2.0,1.0,2.0,0.7,0,oracle,argmax,4,4,1,0.997876,-362,0,1.0042434886240001,0.995756511376,1
code_algo_01,code_algorithmic,4,2.0,1.0,2.0,0.7,0,oracle,argmax,4,4,0,0.788503,"```python
def binary_search(arr, target):
    """"""
    Performs a binary search on a sorted list 'arr' to find the index of 'target'.
    
    :param arr: List of integers, must be pre-sorted in ascending order.
    :param target: Integer value to search for in the list.
    :return: The index of 'target' in 'arr' if found, otherwise -1.
    """"""
    left, right = 0, len(arr) - 1
    
    while left <= right:
        mid = (left + right) // 2
        if arr[mid] == target:
            return mid
        elif arr[mid] < target:
            left = mid + 1
        else:
            right = mid - 1
            
    return -1
```

This function implements a binary search algorithm, which efficiently searches for an element in a sorted array by repeatedly dividing the search interval in half. The confidence level is 1.0 because this implementation correctly follows the principles of binary search and should work as expected for finding elements in a sorted list.",0,1.3782630189910001,0.6217369810089999,1
code_algo_02,code_algorithmic,4,2.0,1.0,2.0,0.7,0,oracle,argmax,4,4,2,0.730418,"```python
def merge_sorted(a, b):
    """"""
    Merge two sorted lists into one sorted list.
    
    Args:
    a (list): A sorted list of integers.
    b (list): Another sorted list of integers.
    
    Returns:
    list: A merged and sorted list containing all elements from both input lists.
    """"""
    # Initialize pointers for both lists
    i, j = 0, 0
    # List to hold the merged result
    merged_list = []
    # Traverse both lists and insert smaller of both elements in merged list
    while i < len(a) and j < len(b):
        if a[i] <= b[j]:
            merged_list.append(a[i])
            i += 1
        else:
            merged_list.append(b[j])
            j += 1
            
    # Collect the remaining elements of the lists, if any left.
    while i < len(a):
        merged_list.append(a[i])
        i += 1
        
    while j < len(b):
        merged_list.append(b[j])
        j += 1
    return merged_list
```

This function will effectively merge two sorted lists into one sorted list. It does so by iterating through both lists with pointers and comparing elements at each step.",0,1.466489545276,0.533510454724,1
code_algo_03,code_algorithmic,4,2.0,1.0,2.0,0.7,0,oracle,argmax,4,4,3,0.785266,"```python
def gcd(a, b):
    """"""
    Calculate the greatest common divisor (GCD) of two numbers using Euclid's algorithm.
    
    Parameters:
        a (int): First non-negative integer.
        b (int): Second non-negative integer.

    Returns:
        int: The GCD of `a` and `b`.
    """"""
    while b != 0:
        a, b = b, a % b
    return a
```",0,1.383357309244,0.616642690756,1
code_algo_04,code_algorithmic,4,2.0,1.0,2.0,0.7,0,oracle,argmax,4,4,0,0.801679,"```python
def fib(n):
    if n == 0:
        return 0
    elif n == 1:
        return 1
    else:
        a, b = 0, 1
        for _ in range(2, n + 1):
            a, b = b, a + b
        return b
```

This function calculates the nth Fibonacci number iteratively. It starts with the base cases where `fib(0) = 0` and `fib(1) = 1`. For any other value of `n`, it uses an iterative approach to calculate the result by updating two variables that hold the last two numbers in the sequence until it reaches the desired position.",0,1.357310780959,0.6426892190410001,1
code_algo_05,code_algorithmic,4,2.0,1.0,2.0,0.7,0,oracle,argmax,4,4,2,0.766891,"```python
def is_prime(n):
    """"""
    Check if a number is prime.
    
    Args:
    n (int): The number to check for primality.
    
    Returns:
    bool: True if n is prime, False otherwise.
    """"""
    # Handle edge cases, 0, 1 and negative numbers
    if n < 2:
        return False
    
    # 2 is the only even prime number
    if n == 2:
        return True
    
    # Exclude all other even numbers
    if n % 2 == 0:
        return False
    
    # Check for factors from 3 to sqrt(n), skipping even numbers
    sqrt_n = int(n**0.5) + 1
    for i in range(3, sqrt_n, 2):
        if n % i == 0:
            return False
    return True
```

This function should correctly identify prime numbers according to the provided criteria.",0,1.4118781941190002,0.5881218058809999,1
code_algo_06,code_algorithmic,4,2.0,1.0,2.0,0.7,0,oracle,argmax,4,4,0,0.804126,"```python
def matrix_multiply(A, B):
    # Check if the matrices can be multiplied
    if len(A[0]) != len(B):
        raise ValueError(""The number of columns in A must be equal to the number of rows in B."")
    
    # Initialize the result matrix with zeros
    rows_A = len(A)
    cols_B = len(B[0])
    cols_A = len(A[0])
    C = [[0 for _ in range(cols_B)] for _ in range(rows_A)]
    
    # Perform matrix multiplication
    for i in range(rows_A):
        for j in range(cols_B):
            for k in range(cols_A):
                C[i][j] += A[i][k] * B[k][j]
                
    return C
```

This function first checks if the number of columns in the first matrix `A` is equal to the number of rows in the second matrix `B`, as required for matrix multiplication. It then initializes a result matrix `C` with zeros, where each element will be calculated as the dot product of the corresponding row from `A` and column from `B`. Finally, it iteratively calculates each element of the resulting matrix `C` and returns this matrix.",0,1.3533813761240001,0.646618623876,1
code_algo_07,code_algorithmic,4,2.0,1.0,2.0,0.7,0,oracle,argmax,4,4,2,0.716297,"```python
def longest_common_prefix(strs):
    if not strs:
        return """"
    
    # Sort the strings to get the smallest lexicographical order first
    strs.sort()
    
    # The prefix of the first and last string after sorting will be the longest common prefix
    first_str, last_str = strs[0], strs[-1]
    i = 0
    while i < len(first_str) and i < len(last_str) and first_str[i] == last_str[i]:
        i += 1
        
    return first_str[:i]

# Example usage:
print(longest_common_prefix([""flower"",""flow"",""flight""]))  # Output: ""fl""
print(longest_common_prefix([""dog"",""racecar"",""car""]))     # Output: """"
```

This function works by first ensuring that the input list is not empty. It then sorts the list of strings, which brings similar prefixes closer together due to lexicographic order. The longest common prefix must therefore be a prefix of both the first and last string in the sorted list. The function compares characters from these two strings until it finds a mismatch or reaches the end of one of the strings.",0,1.486918607791,0.513081392209,1
code_algo_08,code_algorithmic,4,2.0,1.0,2.0,0.7,0,oracle,argmax,4,4,3,0.814069,"```python
def two_sum(nums, target):
    # Create a dictionary to store the index of each number encountered
    num_indices = {}
    
    # Iterate over the list of numbers
    for i, num in enumerate(nums):
        # Calculate the complement by subtracting the current number from the target
        complement = target - num
        
        # Check if the complement exists in the dictionary
        if complement in num_indices:
            # If it does, return the indices of the current number and its complement
            return [num_indices[complement], i]
        
        # Store the index of the current number in the dictionary
        num_indices[num] = i
    
    # If no solution is found (which should not happen as per problem statement), return an empty list
    return []
```

This function uses a hash table (dictionary) to store each number and its corresponding index, allowing for efficient look-up of the complement that would add up to the target.",0,1.337291663239,0.662708336761,1
code_algo_09,code_algorithmic,4,2.0,1.0,2.0,0.7,0,oracle,argmax,4,4,1,0.735217,"To solve the task, we can use a stack data structure to keep track of opening brackets. Here's how you can implement the function `valid_parentheses(s)`:

```python
def valid_parentheses(s):
    # Define the expected pairs for validation
    bracket_map = {')': '(', '}': '{', ']': '['}
    
    # Use a stack to keep track of opening parentheses
    stack = []
    
    for char in s:
        if char in bracket_map.values():
            # If it's an opening parenthesis, push onto the stack
            stack.append(char)
        elif char in bracket_map.keys():
            # If it's a closing parenthesis but the stack is empty or doesn't match the last opening one, return False
            if not stack or stack.pop() != bracket_map[char]:
                return False
        else:
            # Ignore other characters
            continue
    
    # If the stack is empty, all opening brackets were matched properly
    return len(stack) == 0

# Example usage:
print(valid_parentheses(""()[]{}""))  # True
print(valid_parentheses(""(]""))      # False
print(valid_parentheses(""([)]""))    # False
print(valid_parentheses(""{[]}""))    # True
```

This function iterates through each character in the input string `s`, using a stack to ensure that every opening parenthesis, brace, or bracket is properly closed and in the correct order.",0,1.459455962911,0.540544037089,1
code_algo_10,code_algorithmic,4,2.0,1.0,2.0,0.7,0,oracle,argmax,4,4,2,0.703198,"```python
def power(base, exp):
    if exp == 0:
        return 1
    elif exp % 2 == 0:
        half_power = power(base, exp // 2)
        return half_power * half_power
    else:
        half_power = power(base, (exp - 1) // 2)
        return base * half_power * half_power
```

This function works by recursively breaking down the exponentiation problem into smaller parts and using the property that \(a^{b} \times a^{c} = a^{b+c}\), specifically leveraging the fact that squaring can be efficiently computed.",0,1.505512572796,0.49448742720399996,1
code_algo_11,code_algorithmic,4,2.0,1.0,2.0,0.7,0,oracle,argmax,4,4,1,0.751125,"```python
def rotate_list(lst, k):
    """"""
    Rotates the list lst to the right by k positions.
    
    Args:
    lst (list): The input list to be rotated.
    k (int): Number of positions to rotate the list to the right.
    
    Returns:
    list: The rotated list.
    """"""
    n = len(lst)
    # Normalize k to avoid unnecessary rotations
    k = k % n
    return lst[-k:] + lst[:-k]
```

This function works by first determining the length of the input list, normalizing `k` using modulo operation to handle cases where `k > n`, and then combining the last `k` elements with the first `n-k` elements to achieve the rotation.",0,1.435811234375,0.5641887656250001,1
code_algo_12,code_algorithmic,4,2.0,1.0,2.0,0.7,0,oracle,argmax,4,4,2,0.747715,"```python
def count_inversions(arr):
    def merge_sort_and_count(left, right):
        if left >= right:
            return 0
        
        mid = (left + right) // 2
        inversions = merge_sort_and_count(left, mid) + merge_sort_and_count(mid + 1, right)
        
        j, k, tmp_index = left, mid + 1, 0
        while j <= mid and k <= right:
            if arr[j] <= arr[k]:
                sorted_arr[tmp_index] = arr[j]
                inversions += k - (mid + 1)  # count inversions involving elements from the right half that are smaller than arr[j]
                j += 1
            else:
                sorted_arr[tmp_index] = arr[k]
                k += 1
            tmp_index += 1
        
        remaining_left, remaining_right = j, mid + 1
        while remaining_left <= mid and remaining_right <= right:
            if arr[remaining_left] < arr[remaining_right]:
                sorted_arr[tmp_index] = arr[remaining_left]
                inversions += remaining_right - (mid + 1)  # count additional inversions involving the left half's last elements
                remaining_left += 1
            else:
                sorted_arr[tmp_index] = arr[remaining_right]
                remaining_right += 1
            tmp_index += 1
        
        for i in range(remaining_left, mid + 1):
            inversions += right - (mid + 1) + 1  # count additional inversions involving the left half's last elements with the full right half
            
        sorted_arr[left:right + 1] = sorted_arr[:tmp_index]
        
        return inversions
    
    sorted_arr = [0] * len(arr)
    return merge_sort_and_count(0, len(arr) - 1)
```

This function uses a modified merge sort algorithm to count the number of inversions in place, ensuring efficient execution with a time complexity of O(n log n).",0,1.440922278775,0.559077721225,1
code_algo_13,code_algorithmic,4,2.0,1.0,2.0,0.7,0,oracle,argmax,4,4,0,0.732633,"```python
def run_length_encode(s):
    if not s:
        return []
    
    encoded = []
    count = 1
    
    for i in range(1, len(s)):
        if s[i] == s[i-1]:
            count += 1
        else:
            encoded.append((s[i-1], count))
            count = 1
    
    # Append the last character and its count
    encoded.append((s[-1], count))
    
    return encoded
```

This function `run_length_encode(s)` takes a string `s` as input and returns the run-length encoding of that string as specified. It iterates through each character in the string, keeping track of consecutive characters, and constructs the list of tuples accordingly.",0,1.463248887311,0.536751112689,1
code_algo_14,code_algorithmic,4,2.0,1.0,2.0,0.7,0,oracle,argmax,4,4,2,0.8634,"```python
def kadane(arr):
    max_current = max_global = arr[0]
    for i in range(1, len(arr)):
        max_current = max(arr[i], max_current + arr[i])
        if max_current > max_global:
            max_global = max_current
    return max_global
```

This function implements the Kadane's algorithm to find the maximum subarray sum. It iterates through the array, at each step calculating the maximum subarray sum ending at that position by keeping a running count of the maximum sum found so far (`max_global`) and updating it when a new higher sum is found.",0,1.25454044,0.7454595599999999,1
code_algo_15,code_algorithmic,4,2.0,1.0,2.0,0.7,0,oracle,argmax,4,4,0,0.488396,"To solve this task, we can use a depth-first search (DFS) based approach to perform topological sorting. The function will keep track of visited nodes and the stack will help in building the ordering.

```python
def topological_sort(graph):
    # Helper function to do DFS and fill the stack with topologically sorted vertices
    def dfs(node, graph, visiting, stack):
        if node in visiting:
            raise ValueError(""Graph has a cycle"")
        if node not in visit_counts:
            visiting.add(node)
            for neighbor in graph[node]:
                if neighbor in visiting:
                    raise ValueError(""Graph has a cycle"")
                dfs(neighbor, graph, visiting, stack)
            visiting.remove(node)  # Mark the node as ""finished"" (in + out of current recursion)
            stack.appendleft(node)

    visit_counts = {node: 'unvisited' for node in graph}

    from collections import deque
    top_order_stack = deque()
    
    nodes = set(graph.keys())
    while nodes:
        start_node = nodes.pop()
        if visit_counts[start_node] == 'unvisited':
            visiting = set([start_node])  # Start a new DFS with this node as the starting point
            dfs(start_node, graph, visiting, top_order_stack)
            
    return list(top_order_stack)

# Example usage:
graph = {
    'A': ['B', 'C'],
    'B': ['D'],
    'C': ['D', 'E'],
    'D': [],
    'E': []
}
print(topological_sort(graph))  # Output could be ['A', 'B', 'C', 'E', 'D'] or similar
```

### Explanation:
1. **Helper DFS Function** - The `dfs` function performs a depth-first search and adds nodes to the stack in reverse order of their post-order traversal, which is equivalent to topological sorting.
2. **Cycle Detection** - If we encounter a node that is already being visited (`in` phase), it means there's a cycle.
3. **Visit Counts** - We use this dictionary to keep track of nodes' states (visited or visiting).
4. **Stack Initialization and Nodes Traversal** - Stack uses `deque` for efficient appendleft operations, allowing us to maintain the correct order.

This approach correctly handles graphs with cycles by raising an error if such cases are encountered, ensuring that only acyclic graphs produce a valid topological sort ordering.",0,-0.238530652816,0.238530652816,0
code_simple_01,code_simple,4,2.0,1.0,2.0,0.7,0,oracle,argmax,4,4,1,0.996028,"```python
def is_even(n):
    return n % 2 == 0
```",0,1.007928223216,0.992071776784,1
code_simple_02,code_simple,4,2.0,1.0,2.0,0.7,0,oracle,argmax,4,4,3,0.793375,"```python
def max_of_three(a, b, c):
    """"""
    Returns the largest of three numbers.
    
    Parameters:
    a (int or float): First number to compare.
    b (int or float): Second number to compare.
    c (int or float): Third number to compare.
    
    Returns:
    int or float: The largest number among the three.
    """"""
    return max(a, b, c)
```

This function leverages Python's built-in `max` function which directly compares and returns the maximum of the given numbers.",0,1.3705561093749998,0.6294438906250001,1
code_simple_03,code_simple,4,2.0,1.0,2.0,0.7,0,oracle,argmax,4,4,1,0.720932,"```python
def reverse_string(s):
    return s[::-1]
```

This function uses Python's slicing feature to reverse the string `s` without explicitly using any loop or additional library functions.",0,1.4802570513759998,0.5197429486240001,1
code_simple_04,code_simple,4,2.0,1.0,2.0,0.7,0,oracle,argmax,4,4,1,0.806156,"```python
def count_vowels(s):
    """"""
    Returns the number of vowels in a given string.
    
    Parameters:
    s (str): The input string to check for vowels.
    
    Returns:
    int: The number of vowels found in the string.
    """"""
    # Define a set of vowels for easier checking
    vowels = ""aeiouAEIOU""
    count = 0
    
    # Iterate through each character in the string
    for char in s:
        if char in vowels:
            count += 1
            
    return count
```",0,1.350112503664,0.649887496336,1
code_simple_05,code_simple,4,2.0,1.0,2.0,0.7,0,oracle,argmax,4,4,2,0.837602,"def celsius_to_fahrenheit(c):
    return (c * 9/5) + 32",1,1.973626889596,0.026373110404000012,1
code_simple_06,code_simple,4,2.0,1.0,2.0,0.7,0,oracle,argmax,4,4,0,0.996148,"```python
def sum_list(lst):
    return sum(lst)
```",0,1.0076891620959998,0.9923108379040001,1
code_simple_07,code_simple,4,2.0,1.0,2.0,0.7,0,oracle,argmax,4,4,2,0.76588,"```python
def is_palindrome(s):
    """"""
    Checks if the given string is a palindrome.
    
    A palindrome is a word, phrase, number, or other sequences of characters 
    which reads the same backward as forward, ignoring spaces, punctuation, and capitalization.
    
    Args:
    s (str): The input string to check.

    Returns:
    bool: True if s is a palindrome, False otherwise.
    """"""
    # Remove non-alphanumeric characters and convert to lowercase for uniformity
    cleaned_string = ''.join(char.lower() for char in s if char.isalnum())
    
    # Check the cleaned string against its reverse
    return cleaned_string == cleaned_string[::-1]
```

This function `is_palindrome(s)` correctly implements a palindrome check by first cleaning the input string and then comparing it with its reverse.",0,1.4134278256,0.5865721744,1
code_simple_08,code_simple,4,2.0,1.0,2.0,0.7,0,oracle,argmax,4,4,3,0.8802,"```python
def factorial(n):
    if n == 0 or n == 1:
        return 1
    else:
        fact = 1
        for i in range(2, n + 1):
            fact *= i
        return fact
```",0,1.22524796,0.77475204,1
code_simple_09,code_simple,4,2.0,1.0,2.0,0.7,0,oracle,argmax,4,4,1,0.934547,"```python
def clamp(x, lo, hi):
    return max(min(x, hi), lo)
```",0,1.126621904791,0.873378095209,1
code_simple_10,code_simple,4,2.0,1.0,2.0,0.7,0,oracle,argmax,4,4,2,0.792695,"```python
def flatten(lst):
    """"""
    Flattens a list of lists into a single list.
    
    Args:
    lst (list): A list containing other lists.
    
    Returns:
    list: A flattened list containing all elements from the sublists.
    """"""
    return [item for sublist in lst for item in sublist]
```

This function uses list comprehension to iteratively go through each sublist in `lst` and then through each item in those sublists, appending them to a new list that gets returned.",0,1.371634636975,0.628365363025,1
code_simple_11,code_simple,4,2.0,1.0,2.0,0.7,0,oracle,argmax,4,4,2,0.713804,"```python
def unique(lst):
    seen = set()
    return [x for x in lst if not (x in seen or seen.add(x))]
```

This function uses a set to keep track of elements that have already been seen. It iterates through the list and adds each element to the set, but only includes it in the result if it hasn't been added to the set before, ensuring the list returned contains only unique elements while preserving their order.",0,1.490483849584,0.509516150416,1
code_simple_12,code_simple,4,2.0,1.0,2.0,0.7,0,oracle,argmax,4,4,3,0.77407,"```python
def dot_product(a, b):
    """"""
    Returns the dot product of two lists a and b.
    
    Parameters:
    a (list): A list of numerical values.
    b (list): A list of numerical values.
    
    Returns:
    int or float: The dot product of the two lists.
    """"""
    if len(a) != len(b):
        raise ValueError(""Lists must be of the same length."")
        
    return sum(x * y for x, y in zip(a, b))
```

This function calculates the dot product by multiplying corresponding elements from each list and then summing those products. It first checks that both lists are of equal length to ensure the operation can be performed.",0,1.4008156350999998,0.5991843649,1
code_simple_13,code_simple,4,2.0,1.0,2.0,0.7,0,oracle,argmax,4,4,2,0.700392,"```python
def title_case(s):
    """"""
    Converts a string into title case where the first letter of each word is capitalized.
    
    Parameters:
    s (str): The input string to be converted to title case.
    
    Returns:
    str: The title-cased version of the input string.
    """"""
    return ' '.join(word.capitalize() for word in s.split())
```

This function works by splitting the input string into words, capitalizing each word's first letter, and then joining the words back together with spaces. It handles common cases where a string should be converted to title case properly, such as ensuring that only the first letter of each word is capitalized (excluding certain small words like ""and"", ""the"", etc., which might require special handling depending on the specific definition of ""title case"" required).",0,1.509451046336,0.49054895366400003,1
code_simple_14,code_simple,4,2.0,1.0,2.0,0.7,0,oracle,argmax,4,4,1,0.721132,"```python
def intersection(a, b):
    # Convert both lists to sets and find the intersection
    result = set(a).intersection(b)
    return list(result)
```

This function works by converting both input lists into sets, which automatically removes any duplicates. The `intersection` method of a set then finds common elements between the two sets, and finally, we convert the resulting set back into a list to match the expected output format.",0,1.479968638576,0.520031361424,1
code_simple_15,code_simple,4,2.0,1.0,2.0,0.7,0,oracle,argmax,4,4,1,0.825591,"```python
def char_frequency(s):
    frequency_dict = {}
    for char in s:
        if char in frequency_dict:
            frequency_dict[char] += 1
        else:
            frequency_dict[char] = 1
    return frequency_dict
```

This function iterates through the string `s`, counting the occurrences of each character and storing them in a dictionary where keys are characters, and values are their respective counts.",0,1.318399500719,0.681600499281,1
fact_common_01,factual_common,4,2.0,1.0,2.0,0.7,0,oracle,argmax,4,4,0,0.998539,Au,1,1.999997865479,2.1345210000001334e-06,1
fact_common_02,factual_common,4,2.0,1.0,2.0,0.7,0,oracle,argmax,4,4,1,0.992892,Tokyo,1,1.999949476336,5.052366400000005e-05,1
fact_common_03,factual_common,4,2.0,1.0,2.0,0.7,0,oracle,argmax,4,4,2,0.879667,There are 8 planets in our solar system.,0,1.226185969111,0.7738140308889999,1
fact_common_04,factual_common,4,2.0,1.0,2.0,0.7,0,oracle,argmax,4,4,1,0.997929,World War II ended in 1945.,0,1.0041377109590002,0.9958622890409999,1
fact_common_05,factual_common,4,2.0,1.0,2.0,0.7,0,oracle,argmax,4,4,1,0.985306,300000,1,1.999784086364,0.00021591363599999955,1
fact_common_06,factual_common,4,2.0,1.0,2.0,0.7,0,oracle,argmax,4,4,0,0.999373,The largest ocean on Earth is the Pacific Ocean.,0,1.001253606871,0.9987463931289999,1
fact_common_07,factual_common,4,2.0,1.0,2.0,0.7,0,oracle,argmax,4,4,0,0.996034,William Shakespeare wrote Romeo and Juliet.,0,1.007916270844,0.992083729156,1
fact_common_08,factual_common,4,2.0,1.0,2.0,0.7,0,oracle,argmax,4,4,0,0.999893,12,1,1.999999988551,1.1448999999993201e-08,1
fact_common_09,factual_common,4,2.0,1.0,2.0,0.7,0,oracle,argmax,4,4,0,0.999877,Hydrogen,1,1.999999984871,1.512899999999612e-08,1
fact_common_10,factual_common,4,2.0,1.0,2.0,0.7,0,oracle,argmax,4,4,3,0.760162,"Humans have 46 chromosomes, which is arranged in 23 pairs.",0,1.422153733756,0.577846266244,1
fact_common_11,factual_common,4,2.0,1.0,2.0,0.7,0,oracle,argmax,4,4,0,0.812356,The boiling point of water in Celsius is 100 degrees Celsius.,0,1.340077729264,0.659922270736,1
fact_common_12,factual_common,4,2.0,1.0,2.0,0.7,0,oracle,argmax,4,4,1,0.998889,Mercury,1,1.999998765679,1.2343209999999402e-06,1
fact_common_13,factual_common,4,2.0,1.0,2.0,0.7,0,oracle,argmax,4,4,0,0.998763,H2O,1,1.999998469831,1.530169000000108e-06,1
fact_common_14,factual_common,4,2.0,1.0,2.0,0.7,0,oracle,argmax,4,4,3,0.761141,"There are 7 continents in the world, which are Asia, Africa, North America, South America, Antarctica, Europe, and Australia.",0,1.420664378119,0.579335621881,1
